,2023-03-21 19:00:00+00:00,2023-03-21 20:00:00+00:00,2023-03-21 21:00:00+00:00,2023-03-21 22:00:00+00:00,2023-03-21 23:00:00+00:00,2023-03-22 00:00:00+00:00,2023-03-22 01:00:00+00:00,2023-03-22 02:00:00+00:00,2023-03-22 03:00:00+00:00,2023-03-22 04:00:00+00:00,2023-03-22 05:00:00+00:00,Unnamed: 0
0,8.462761181584,15.254454741789896,22.558039869292045,22.794188099619657,23.044618881721547,23.30887186445182,22.376389345585338,21.412669257757297,20.466815265217356,19.27023515100524,18.07829531263859,357.5
1,8.462761181584,15.254454741789896,22.558039869292045,22.794188099619657,23.044618881721547,23.30887186445182,22.376389345585338,21.412669257757297,20.466815265217356,19.27023515100524,18.07829531263859,1.5
2,8.462761181584,15.254454741789896,22.558039869292045,22.794188099619657,23.044618881721547,23.30887186445182,22.376389345585338,21.412669257757297,20.466815265217356,19.27023515100524,18.07829531263859,3.5
3,8.462761181584,15.254454741789896,22.558039869292045,22.794188099619657,23.044618881721547,23.30887186445182,22.376389345585338,21.412669257757297,20.466815265217356,19.27023515100524,18.07829531263859,4.5
4,8.462761181584,15.254454741789896,22.558039869292045,22.794188099619657,23.044618881721547,23.30887186445182,22.376389345585338,21.412669257757297,20.466815265217356,19.27023515100524,18.07829531263859,4.5
5,8.462761181584,15.254454741789896,22.558039869292045,22.794188099619657,23.044618881721547,23.30887186445182,22.376389345585338,21.412669257757297,20.466815265217356,19.27023515100524,18.07829531263859,7.5
6,8.462761181584,15.254454741789896,22.558039869292045,22.794188099619657,23.044618881721547,23.30887186445182,22.376389345585338,21.412669257757297,20.466815265217356,19.27023515100524,18.07829531263859,8.0
7,8.462761181584,15.254454741789896,22.558039869292045,22.794188099619657,23.044618881721547,23.30887186445182,22.376389345585338,21.412669257757297,20.466815265217356,19.27023515100524,18.07829531263859,8.5
8,8.462761181584,15.254454741789896,22.558039869292045,22.794188099619657,23.044618881721547,23.30887186445182,22.376389345585338,21.412669257757297,20.466815265217356,19.27023515100524,18.07829531263859,9.0
9,8.462761181584,15.254454741789896,22.558039869292045,22.794188099619657,23.044618881721547,23.30887186445182,22.376389345585338,21.412669257757297,20.466815265217356,19.27023515100524,18.07829531263859,9.5
10,8.396425134577239,13.79845700304448,19.691997669761705,20.166656139945847,20.671552736289204,21.17337859776595,20.22000740478355,19.26685914622267,18.324525873553924,17.085199458823272,15.865724624229998,13.5
11,8.396425134577239,13.79845700304448,19.691997669761705,20.166656139945847,20.671552736289204,21.17337859776595,20.22000740478355,19.26685914622267,18.324525873553924,17.085199458823272,15.865724624229998,14.0
12,8.396425134577239,13.79845700304448,19.691997669761705,20.166656139945847,20.671552736289204,21.17337859776595,20.22000740478355,19.26685914622267,18.324525873553924,17.085199458823272,15.865724624229998,14.5
13,8.396425134577239,13.79845700304448,19.691997669761705,20.166656139945847,20.671552736289204,21.17337859776595,20.22000740478355,19.26685914622267,18.324525873553924,17.085199458823272,15.865724624229998,15.0
14,8.396425134577239,13.79845700304448,19.691997669761705,20.166656139945847,20.671552736289204,21.17337859776595,20.22000740478355,19.26685914622267,18.324525873553924,17.085199458823272,15.865724624229998,17.5
15,8.396425134577239,13.79845700304448,19.691997669761705,20.166656139945847,20.671552736289204,21.17337859776595,20.22000740478355,19.26685914622267,18.324525873553924,17.085199458823272,15.865724624229998,18.0
16,8.396425134577239,13.79845700304448,19.691997669761705,20.166656139945847,20.671552736289204,21.17337859776595,20.22000740478355,19.26685914622267,18.324525873553924,17.085199458823272,15.865724624229998,18.5
17,8.462761181584,15.254454741789896,22.558039869292045,22.794188099619657,23.044618881721547,23.30887186445182,22.376389345585338,21.412669257757297,20.466815265217356,19.27023515100524,18.07829531263859,21.5
18,8.462761181584,15.254454741789896,22.558039869292045,22.794188099619657,23.044618881721547,23.30887186445182,22.376389345585338,21.412669257757297,20.466815265217356,19.27023515100524,18.07829531263859,22.0
19,8.462761181584,15.254454741789896,22.558039869292045,22.794188099619657,23.044618881721547,23.30887186445182,22.376389345585338,21.412669257757297,20.466815265217356,19.27023515100524,18.07829531263859,22.5
20,8.462761181584,15.254454741789896,22.558039869292045,22.794188099619657,23.044618881721547,23.30887186445182,22.376389345585338,21.412669257757297,20.466815265217356,19.27023515100524,18.07829531263859,23.0
21,8.396425134577239,13.79845700304448,19.691997669761705,20.166656139945847,20.671552736289204,21.17337859776595,20.22000740478355,19.26685914622267,18.324525873553924,17.085199458823272,15.865724624229998,26.5
22,8.396425134577239,13.79845700304448,19.691997669761705,20.166656139945847,20.671552736289204,21.17337859776595,20.22000740478355,19.26685914622267,18.324525873553924,17.085199458823272,15.865724624229998,27.0
23,8.396425134577239,13.79845700304448,19.691997669761705,20.166656139945847,20.671552736289204,21.17337859776595,20.22000740478355,19.26685914622267,18.324525873553924,17.085199458823272,15.865724624229998,28.5
24,8.396425134577239,13.79845700304448,19.691997669761705,20.166656139945847,20.671552736289204,21.17337859776595,20.22000740478355,19.26685914622267,18.324525873553924,17.085199458823272,15.865724624229998,29.0
25,8.396425134577239,13.79845700304448,19.691997669761705,20.166656139945847,20.671552736289204,21.17337859776595,20.22000740478355,19.26685914622267,18.324525873553924,17.085199458823272,15.865724624229998,31.5
26,8.396425134577239,13.79845700304448,19.691997669761705,20.166656139945847,20.671552736289204,21.17337859776595,20.22000740478355,19.26685914622267,18.324525873553924,17.085199458823272,15.865724624229998,33.5
27,8.396425134577239,13.79845700304448,19.691997669761705,20.166656139945847,20.671552736289204,21.17337859776595,20.22000740478355,19.26685914622267,18.324525873553924,17.085199458823272,15.865724624229998,35.5
28,8.462761181584,15.254454741789896,22.558039869292045,22.794188099619657,23.044618881721547,23.30887186445182,22.376389345585338,21.412669257757297,20.466815265217356,19.27023515100524,18.07829531263859,37.5
