,2023-03-14 14:00:00+00:00,2023-03-14 15:00:00+00:00,2023-03-14 16:00:00+00:00,2023-03-14 17:00:00+00:00,2023-03-14 18:00:00+00:00,2023-03-14 19:00:00+00:00,2023-03-14 20:00:00+00:00,2023-03-14 21:00:00+00:00,Unnamed: 0
567,17.776974987440965,19.52453976733464,19.4998179760112,19.55020293498707,19.68184342410204,19.953956195342617,20.242242977764025,20.5460229569234,643.5
568,17.776974987440965,19.52453976733464,19.4998179760112,19.55020293498707,19.68184342410204,19.953956195342617,20.242242977764025,20.5460229569234,338.0
569,17.776974987440965,19.52453976733464,19.4998179760112,19.55020293498707,19.68184342410204,19.953956195342617,20.242242977764025,20.5460229569234,643.0
570,17.776974987440965,19.52453976733464,19.4998179760112,19.55020293498707,19.68184342410204,19.953956195342617,20.242242977764025,20.5460229569234,645.5
571,17.776974987440965,19.52453976733464,19.4998179760112,19.55020293498707,19.68184342410204,19.953956195342617,20.242242977764025,20.5460229569234,646.0
572,17.776974987440965,19.52453976733464,19.4998179760112,19.55020293498707,19.68184342410204,19.953956195342617,20.242242977764025,20.5460229569234,586.0
573,17.776974987440965,19.52453976733464,19.4998179760112,19.55020293498707,19.68184342410204,19.953956195342617,20.242242977764025,20.5460229569234,335.5
574,17.776974987440965,19.52453976733464,19.4998179760112,19.55020293498707,19.68184342410204,19.953956195342617,20.242242977764025,20.5460229569234,644.5
575,17.776974987440965,19.52453976733464,19.4998179760112,19.55020293498707,19.68184342410204,19.953956195342617,20.242242977764025,20.5460229569234,604.5
576,17.776974987440965,19.52453976733464,19.4998179760112,19.55020293498707,19.68184342410204,19.953956195342617,20.242242977764025,20.5460229569234,610.5
577,17.776974987440965,19.52453976733464,19.4998179760112,19.55020293498707,19.68184342410204,19.953956195342617,20.242242977764025,20.5460229569234,361.5
578,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,648.5
579,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,612.5
580,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,661.5
581,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,403.0
582,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,702.0
583,17.776974987440965,19.52453976733464,19.4998179760112,19.55020293498707,19.68184342410204,19.953956195342617,20.242242977764025,20.5460229569234,650.5
584,17.776974987440965,19.52453976733464,19.4998179760112,19.55020293498707,19.68184342410204,19.953956195342617,20.242242977764025,20.5460229569234,571.5
