,2010-12-29 07:00:00+00:00,2010-12-29 08:00:00+00:00,2010-12-29 09:00:00+00:00,2010-12-29 10:00:00+00:00,2010-12-29 11:00:00+00:00,2010-12-29 12:00:00+00:00,2010-12-29 13:00:00+00:00,2010-12-29 14:00:00+00:00,2010-12-29 15:00:00+00:00,2010-12-29 16:00:00+00:00,2010-12-29 17:00:00+00:00,2010-12-29 18:00:00+00:00,2010-12-29 19:00:00+00:00,2010-12-29 20:00:00+00:00
0,17.928177487468428,17.24222265935819,16.576827229911018,13.535335584491618,10.732953742786963,8.374793863116837,7.434317891042508,7.124048109488944,7.5608902907559905,8.553480586310792,9.967820704188133,11.616418866359542,14.739194095290205,18.28730943488076
1,17.928177487468428,17.24222265935819,16.576827229911018,13.535335584491618,10.732953742786963,8.374793863116837,7.434317891042508,7.124048109488944,7.5608902907559905,8.553480586310792,9.967820704188133,11.616418866359542,14.739194095290205,18.28730943488076
2,17.928177487468428,17.24222265935819,16.576827229911018,13.535335584491618,10.732953742786963,8.374793863116837,7.434317891042508,7.124048109488944,7.5608902907559905,8.553480586310792,9.967820704188133,11.616418866359542,14.739194095290205,18.28730943488076
3,17.928177487468428,17.24222265935819,16.576827229911018,13.535335584491618,10.732953742786963,8.374793863116837,7.434317891042508,7.124048109488944,7.5608902907559905,8.553480586310792,9.967820704188133,11.616418866359542,14.739194095290205,18.28730943488076
4,17.928177487468428,17.24222265935819,16.576827229911018,13.535335584491618,10.732953742786963,8.374793863116837,7.434317891042508,7.124048109488944,7.5608902907559905,8.553480586310792,9.967820704188133,11.616418866359542,14.739194095290205,18.28730943488076
5,17.928177487468428,17.24222265935819,16.576827229911018,13.535335584491618,10.732953742786963,8.374793863116837,7.434317891042508,7.124048109488944,7.5608902907559905,8.553480586310792,9.967820704188133,11.616418866359542,14.739194095290205,18.28730943488076
6,17.928177487468428,17.24222265935819,16.576827229911018,13.535335584491618,10.732953742786963,8.374793863116837,7.434317891042508,7.124048109488944,7.5608902907559905,8.553480586310792,9.967820704188133,11.616418866359542,14.739194095290205,18.28730943488076
7,17.928177487468428,17.24222265935819,16.576827229911018,13.535335584491618,10.732953742786963,8.374793863116837,7.434317891042508,7.124048109488944,7.5608902907559905,8.553480586310792,9.967820704188133,11.616418866359542,14.739194095290205,18.28730943488076
8,17.928177487468428,17.24222265935819,16.576827229911018,13.535335584491618,10.732953742786963,8.374793863116837,7.434317891042508,7.124048109488944,7.5608902907559905,8.553480586310792,9.967820704188133,11.616418866359542,14.739194095290205,18.28730943488076
9,17.928177487468428,17.24222265935819,16.576827229911018,13.535335584491618,10.732953742786963,8.374793863116837,7.434317891042508,7.124048109488944,7.5608902907559905,8.553480586310792,9.967820704188133,11.616418866359542,14.739194095290205,18.28730943488076
10,17.928177487468428,17.24222265935819,16.576827229911018,13.535335584491618,10.732953742786963,8.374793863116837,7.434317891042508,7.124048109488944,7.5608902907559905,8.553480586310792,9.967820704188133,11.616418866359542,14.739194095290205,18.28730943488076
11,17.928177487468428,17.24222265935819,16.576827229911018,13.535335584491618,10.732953742786963,8.374793863116837,7.434317891042508,7.124048109488944,7.5608902907559905,8.553480586310792,9.967820704188133,11.616418866359542,14.739194095290205,18.28730943488076
12,17.928177487468428,17.24222265935819,16.576827229911018,13.535335584491618,10.732953742786963,8.374793863116837,7.434317891042508,7.124048109488944,7.5608902907559905,8.553480586310792,9.967820704188133,11.616418866359542,14.739194095290205,18.28730943488076
