,2023-03-14 14:00:00+00:00,2023-03-14 15:00:00+00:00,2023-03-14 16:00:00+00:00,2023-03-14 17:00:00+00:00,2023-03-14 18:00:00+00:00,2023-03-14 19:00:00+00:00,2023-03-14 20:00:00+00:00,2023-03-14 21:00:00+00:00
0,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
1,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
2,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
3,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
4,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
5,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
6,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
7,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
8,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
9,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
10,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
11,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
12,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
13,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
14,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
15,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
16,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
17,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
18,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
19,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
20,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
21,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
22,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
23,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
24,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
25,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
26,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
27,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
28,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
29,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
30,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
31,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
32,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
33,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
34,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
35,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
36,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
37,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
38,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154194,20.876103976709928,20.887414523095185,20.91299641395391
39,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
40,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
41,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
42,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
43,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
44,17.776974987440965,19.524539767334637,19.4998179760112,19.55020293498707,19.681843424102038,19.953956195342617,20.242242977764022,20.546022956923398
